timestamp_utc,pmid,doi,year,title,journal,decision,confidence,stage,include_reason,exclude_reason,flag_reason,background_reason,needs_human_review,reviewer_votes,evidence_spans,source_path,copy_path
2026-08-07T06:24:12.085662+00:00,35337965,10.1016/j.neuroimage.2022.119127,2022,Deep attentive spatio-temporal feature learning for automatic resting-state fMRI denoising.,NeuroImage,exclude,0.85,fulltext_screening_round2,,"wrong_intervention_or_index: Proposes a deep learning classifier to identify noise-related ICA components in resting-state fMRI signal denoising, not a method for evaluating fidelity/safety of AI-based MRI image reconstruction.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""we propose a novel, automatic, and end-to-end deep learning framework dedicated to noise-related component identiﬁcation"", ""learns deeply embedded spatio-temporal features of the components""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2022 - Deep attentive spatio-temporal feature learning for automatic resting-state fMRI denoising. - PMID 35337965.pdf,
2026-08-07T06:24:12.085662+00:00,35678236,10.1002/mrm.29291,2022,Highly accelerated EPI with wave encoding and multi-shot simultaneous multislice imaging.,Magnetic resonance in medicine,exclude,0.9,fulltext_screening_round2,,"wrong_intervention_or_index: Presents a classical (non-AI/ML) wave-encoded acquisition and structured low-rank reconstruction technique for accelerated EPI, with no deep-learning component or dedicated fidelity/safety evaluation methodology.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""Wave-EPI involves application of sinusoidal gradients during the EPI readout"", ""structured low-rank regularization mitigates shot-to-shot phase variations""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2022 - Highly accelerated EPI with wave encoding and multi-shot simultaneous multislice imaging. - PMID 35678236.pdf,
2026-08-07T06:24:12.085662+00:00,34775637,10.1002/mrm.29083,2022,Joint estimation and correction of motion and geometric distortion in segmented arterial spin labeling.,Magnetic resonance in medicine,exclude,0.9,fulltext_screening_round2,,"wrong_intervention_or_index: Proposes a classical (non-AI/ML) gradient-descent based 3DGP-JET reconstruction algorithm for joint motion/distortion correction in ASL, with no deep-learning or fidelity-evaluation methodology contribution.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""a new 3DGP reconstruction algorithm is presented that allows a joint estimation and correction of in-plane motion and geometric distortion"", ""A standard gradient descent minimization is used.""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2022 - Joint estimation and correction of motion and geometric distortion in segmented arterial spin labeling. - PMID 34775637.pdf,
2026-08-07T06:24:12.085662+00:00,35657055,10.1002/mrm.29301,2022,Multi-echo balanced SSFP with a sequential phase-encoding order for functional MR imaging at 7T.,Magnetic resonance in medicine,exclude,0.88,fulltext_screening_round2,,wrong_intervention_or_index: Proposes a classical GRAPPA-based reconstruction to remove ghosting artifacts in a new bSSFP pulse sequence; this is a non-AI/ML acquisition/reconstruction technique without a fidelity/safety-evaluation contribution.,,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""a GRAPPA-based reconstruction method was proposed to eliminate ghosting artifacts"", ""The missing lines in each separated k-space are recovered by the GRAPPA technique""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2022 - Multi-echo balanced SSFP with a sequential phase-encoding order for functional MR imaging at 7T. - PMID 35657055.pdf,
2026-08-07T06:24:12.085662+00:00,35289100,10.1002/jbio.202100330,2022,Software for non-parametric image registration of 2-photon imaging data.,Journal of biophotonics,exclude,0.92,fulltext_screening_round2,,"out_of_scope: Describes an optical-flow-based motion-correction tool for 2-photon microscopy in mice, an optical (non-MRI) imaging modality with no brain MRI reconstruction relevance.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""Functional 2-photon microscopy is a key technology for imaging neuronal activity"", ""Experiments were approved by the OIST Institutional Animal Care and Use Committee""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2022 - Software for non-parametric image registration of 2-photon imaging data. - PMID 35289100.pdf,
2026-08-07T06:24:12.085662+00:00,35753594,10.1016/j.neuroimage.2022.119411,2022,Stacked U-Nets with self-assisted priors towards robust correction of rigid motion artifact in brain MRI.,NeuroImage,include,0.6,fulltext_screening_round2,on_topic_recon_safety_eval: Proposes a deep-learning (stacked U-Net) correction network for rigid motion artifacts (geometric/anatomical distortion) in brain MRI and quantitatively evaluates anatomical fidelity of the corrected images against motion-free ground truth using SSIM/MSE.,,,,TRUE,"{""Dat Mai_fulltext_round2"": ""include""}","[""The overall image quality of the motion-corrected images via the proposed motion correction network signiﬁcantly improves SSIM from 71.66% to 95.03%"", ""These results indicate the high similarity of the brain’s anatomical structure in the corrected images compared to the motion-free data.""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2022 - Stacked U-Nets with self-assisted priors towards robust correction of rigid motion artifact in brain MRI. - PMID 35753594.pdf,
2026-08-07T06:24:12.085662+00:00,34350634,10.1002/mrm.28957,2022,Streaking artifact suppression of quantitative susceptibility mapping reconstructions via L1-norm data fidelity optimization (L1-QSM).,Magnetic resonance in medicine,exclude,0.85,fulltext_screening_round2,,"wrong_intervention_or_index: Presents a classical (non-AI/ML) L1-norm optimization/ADMM approach to QSM dipole inversion; despite quantitative SSIM/RMSE fidelity comparisons, the method itself is not deep-learning/AI-based reconstruction.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""we present a novel L1-norm data fidelity approach that is robust with respect to outliers"", ""We solve this problem with an ADMM-based approach""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2022 - Streaking artifact suppression of quantitative susceptibility mapping reconstructions via L1-norm data fidelity optimiza - PMID 34350634.pdf,
2026-08-07T06:24:12.085662+00:00,34863809,10.1016/j.neurad.2021.11.007,2022,The effect of a post-scan processing denoising system on image quality and morphometric analysis.,Journal of neuroradiology = Journal de neuroradiologie,include,0.75,fulltext_screening_round2,"on_topic_recon_safety_eval: Evaluates an AI-based post-scan iterative-reconstruction denoising system (iQMR) for brain MRI, assessing its effect on radiologist-rated image quality and on the reliability of FreeSurfer-derived morphometric/diagnostic measures, i.e. a fidelity/reliability evaluation of an AI/ML reconstruction technology.",,,,FALSE,"{""Dat Mai_fulltext_round2"": ""include""}","[""The purpose of this study was to evaluate the effectiveness of an artiﬁcial intelligence (AI)-based post-scan processing denoising system, intelligent Quick Magnetic Resonance (iQMR), on MR image quality and brain morphometric analysis."", ""Two radiologists, who were blind to the type of the denoising technique, separately assessed the image quality""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2022 - The effect of a post-scan processing denoising system on image quality and morphometric analysis. - PMID 34863809.pdf,
2026-08-07T06:24:12.085662+00:00,35378526,10.1088/2057-1976/ac63f0,2022,The optimized combination of aCompCor and ICA-AROMA to reduce motion and physiologic noise in task fMRI data.,Biomedical physics & engineering express,exclude,0.85,fulltext_screening_round2,,"wrong_intervention_or_index: Compares combinations of existing rule-based fMRI denoising strategies (aCompCor, ICA-AROMA) for task-fMRI noise removal; no AI/ML reconstruction method and no evaluation of reconstruction hallucination/distortion/fidelity.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""we compared three methods to combine aCompCor and ICA-AROMA denoising in one denoising step"", ""these results suggest that using the correlation between the ICA component temporal signals and the aCompCor signals ... is the best approach""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2022 - The optimized combination of aCompCor and ICA-AROMA to reduce motion and physiologic noise in task fMRI data. - PMID 35378526.pdf,
2026-08-07T06:24:12.085662+00:00,37158313,10.1002/mrm.29697,2023,A field map updating algorithm to improve fat-water spiral imaging.,Magnetic resonance in medicine,exclude,0.9,fulltext_screening_round2,,"wrong_intervention_or_index: Proposes a classical, non-AI/ML self-consistent field-map estimation algorithm for fat-water spiral reconstruction, with no deep-learning method and no dedicated fidelity/safety evaluation framework.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""The present work proposes a self-consistent model to evaluate residual field offsets according to the image data to improve the reconstruction quality"", ""A new field map is then computed by fr = fr + αΔf""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2023 - A field map updating algorithm to improve fat-water spiral imaging. - PMID 37158313.pdf,
2026-08-07T06:24:12.085662+00:00,37263108,10.1016/j.media.2023.102850,2023,Automatic brain MRI motion artifact detection based on end-to-end deep learning is similarly effective as traditional machine learning trained on image quality metrics.,Medical image analysis,include,0.6,fulltext_screening_round2,"on_topic_recon_safety_eval: Directly compares an end-to-end deep learning (CNN) classifier against a traditional ML (SVM/image-quality-metric) classifier for automated detection of motion artifacts (geometric distortion) in brain MRI, validated against radiologist clinically-usable/unusable ratings as ground truth, i.e. an automated evaluation baseline for MRI fidelity/diagnostic quality.",,,,TRUE,"{""Dat Mai_fulltext_round2"": ""include""}","[""The quality of the images was rated by a team of radiologists from the point of view of clinical diagnostic use."", ""achieved a test set (N = 411) balanced accuracy of 94.41% in classifying brain scans into clinically usable or unusable categories""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2023 - Automatic brain MRI motion artifact detection based on end-to-end deep learning is similarly effective as traditional ma - PMID 37263108.pdf,
2026-08-07T06:24:12.085662+00:00,36801372,10.1016/j.neuroimage.2023.119947,2023,Brain-age prediction: A systematic comparison of machine learning workflows.,NeuroImage,exclude,0.9,fulltext_screening_round2,,"wrong_outcome: Systematically compares ML workflows for predicting brain-age as an aging biomarker from structural MRI; it does not evaluate the safety, fidelity, or hallucination/distortion risk of any AI/ML MRI reconstruction method.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""We evaluated 128 workﬂows consisting of 16 feature representations derived from gray matter (GM) images and eight ML algorithms"", ""Application of the best-performing workﬂow on the ADNI sample showed a signiﬁcantly higher brain-age delta in Alzheimer’s and mild cognitive impairment patients""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2023 - Brain-age prediction A systematic comparison of machine learning workflows. - PMID 36801372.pdf,
2026-08-07T06:24:12.085662+00:00,37669723,10.1016/j.neuroimage.2023.120361,2023,Comparing the efficacy of data-driven denoising methods for a multi-echo fMRI acquisition at 7T.,NeuroImage,exclude,0.85,fulltext_screening_round2,,"wrong_intervention_or_index: Compares classical/statistical data-driven fMRI denoising approaches (aCompCor, ICA-AROMA, ME-ICA) using tSNR and connectivity metrics; no AI/ML reconstruction method and no assessment of hallucination/distortion fidelity.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""we compared the efficacy of several denoising methods, including anatomical component based correction (aCompCor), Automatic Removal of Motion Artifacts (ICA-AROMA) ... ME-ICA"", ""We assessed several data quality metrics, including temporal signal-to-noise ratio (tSNR)""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2023 - Comparing the efficacy of data-driven denoising methods for a multi-echo fMRI acquisition at 7T. - PMID 37669723.pdf,
2026-08-07T06:24:12.085662+00:00,37466029,10.1002/mrm.29796,2023,Dynamic cell tracking using time-lapse MRI with variable temporal resolution Cartesian sampling.,Magnetic resonance in medicine,exclude,0.7,fulltext_screening_round2,,"wrong_population: Develops a dictionary-learning compressed-sensing reconstruction for single-cell tracking, validated only in phantom and in vivo mouse brain experiments with no human-brain relevance demonstrated.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""Detection of iron-labeled monocytes was evaluated with simulations, rotating phantom experiments and in vivo mouse brain measurements at 9.4 T."", ""the mouse brain was near stationary and approximately constant except for when a moving cell was present""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2023 - Dynamic cell tracking using time-lapse MRI with variable temporal resolution Cartesian sampling. - PMID 37466029.pdf,
2026-08-07T06:24:12.085662+00:00,9931156,10.1109/tmi.2022.3217725,2023,Fetal MRI by Robust Deep Generative Prior Reconstruction and Diffeomorphic Registration,IEEE Transactions on Medical Imaging,include,0.72,fulltext_screening_round2,"on_topic_recon_safety_eval: Proposes a deep generative prior (Deep Decoder) based volumetric reconstruction for fetal (including fetal brain) MRI and explicitly evaluates reconstruction fidelity using combined quantitative image-quality measures and radiological scoring, discussing the difficulty of ground-truth-based validation and risk of spurious residuals/non-natural texture from over-regularized DL reconstructions.",,,,TRUE,"{""Dat Mai_fulltext_round2"": ""include""}","[""we propose a deep generative prior for robust volumetric reconstructions integrated with a diffeomorphic volume to slice registration method"", ""we have combined generic measures of data quality and radiological scoring with a task-based validation strategy"", ""prone to spurious boundaries or non-natural image texture due to noise ampliﬁcation effect""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2023 - Fetal MRI by Robust Deep Generative Prior Reconstruction and Diffeomorphic Registration - IEEEXPLORE 9931156.pdf,
2026-08-07T06:24:12.085662+00:00,36840982,10.1002/uog.26185,2023,Fetal magnetic resonance imaging artifacts: role of deep learning to improve imaging.,Ultrasound in obstetrics & gynecology : the official journal of the International Society of Ultrasound in Obstetrics and Gynecology,exclude,0.85,fulltext_screening_round2+Thu_adjudication,,"review_editorial_protocol_commentary: Resolves the insufficient_information flag toward exclude: this is a Letter to the Editor applying an off-the-shelf CycleGAN to fetal MRI artifact removal with only cursory validation described as 'standard methodologies in computer vision' and no reported metrics or fidelity-failure analysis. The anomaly-masking safety risk is acknowledged only as future refinement, so the letter contributes no original reconstruction-fidelity evaluation methodology.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""flagged"", ""Thu_adjudicator"": ""exclude""}","[""Letters to the Editor"", ""implemented using standard methodologies in computer vision"", ""such algorithms should be refined before clinical use so that we can be certain that anomalies are not masked""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2023 - Fetal magnetic resonance imaging artifacts role of deep learning to improve imaging. - PMID 36840982.pdf,
2026-08-07T06:24:12.085662+00:00,37279132,10.1109/tnsre.2023.3283405,2023,Functional Alignment-Auxiliary Generative Adversarial Network-Based Visual Stimuli Reconstruction via Multi-Subject fMRI.,IEEE transactions on neural systems and rehabilitation engineering : a publication of the IEEE Engineering in Medicine and Biology Society,exclude,0.9,fulltext_screening_round2,,"wrong_intervention_or_index: Proposes a GAN-based method to reconstruct/decode visual stimulus images from fMRI brain-activity patterns (mind-reading), not a method for evaluating fidelity/safety of AI/ML-based anatomical MRI image reconstruction.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""a novel multi-subject approach for visual image reconstruction that employs functional alignment"", ""reconstruct visual stimuli from multi-subject brain response patterns"", ""FAA-GAN delivers the best reconstruction performance""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2023 - Functional Alignment-Auxiliary Generative Adversarial Network-Based Visual Stimuli Reconstruction via Multi-Subject fMRI - PMID 37279132.pdf,
2026-08-07T06:24:12.085662+00:00,36373186,10.1002/mrm.29476,2023,Influence of image contrasts and reconstruction methods on the classification of multiple sclerosis-like lesions in simulated sodium magnetic resonance imaging.,Magnetic resonance in medicine,exclude,0.9,fulltext_screening_round2,,wrong_intervention_or_index: Compares classical (non-AI/ML) Gridding and compressed-sensing reconstructions for sodium MRI lesion classifiability; no deep learning/neural-network reconstruction or dedicated AI fidelity-evaluation contribution.,,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""Each simulation was reconstructed with four different reconstruction methods (Gridding without and with Hamming filter, Compressed sensing (CS) reconstruction without and with anatomical 1H prior information)"", ""Gridding with Hamming filter and CS without anatomical 1H prior outperform CS reconstruction with anatomical 1H prior""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2023 - Influence of image contrasts and reconstruction methods on the classification of multiple sclerosis-like lesions in simu - PMID 36373186.pdf,
2026-08-07T06:24:12.085662+00:00,37827111,10.1016/j.media.2023.102989,2023,MGMT promoter methylation status prediction using MRI scans? An extensive experimental evaluation of deep learning models.,Medical image analysis,exclude,0.9,fulltext_screening_round2,,"wrong_intervention_or_index: Evaluates deep-learning classifiers predicting MGMT promoter methylation status from existing MRI scans (radiogenomics diagnosis), not an MRI image reconstruction method or its fidelity/safety evaluation.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""researchers have used deep learning models to examine the tumor from brain MRI scans to determine the MGMT promoter's methylation state"", ""We employ deep learning models and one of the largest public MRI datasets ... to predict the methylation status of the MGMT promoter""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2023 - MGMT promoter methylation status prediction using MRI scans An extensive experimental evaluation of deep learning models - PMID 37827111.pdf,
2026-08-07T06:24:12.085662+00:00,,10.1007/s00521-022-08111-6,2023,MLMRS-Net: Electroencephalography (EEG) motion artifacts removal using a multi-layer multi-resolution spatially pooled 1D signal reconstruction network,Neural Computing and Applications,exclude,0.95,fulltext_screening_round2,,"wrong_intervention_or_index: Proposes a 1D-CNN signal reconstruction network for removing motion artifacts from EEG signals, not MRI image reconstruction; wrong imaging/signal modality entirely.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""a novel 1D convolutional neural network (CNN) called multi-layer multi-resolution spatially pooled (MLMRS) network for signal reconstruction is proposed for EEG motion artifact removal"", ""Electroencephalography (EEG) motion artifacts removal using a multi-layer multi-resolution spatially pooled 1D signal reconstruction network""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2023 - MLMRS-Net Electroencephalography (EEG) motion artifacts removal using a multi-layer multi-resolution spatially pooled 1D - SPRINGER 10.1007_s00521-022-08111-6.pdf,
2026-08-07T06:24:12.085662+00:00,37976548,10.1088/1361-6560/ad0ddc,2023,Mitigating misalignment in MRI-to-CT synthesis for improved synthetic CT generation: an iterative refinement and knowledge distillation approach.,Physics in medicine and biology,include,0.6,fulltext_screening_round2,"on_topic_recon_safety_eval: Proposes an iterative-refinement/knowledge-distillation deep-learning method to mitigate GAN-hallucination in MRI-to-CT synthesis, directly targeting a reconstruction fidelity failure mode with quantitative geometric/dosimetric fidelity evaluation, generalizable to brain applications.",,,,TRUE,"{""Dat Mai_fulltext_round2"": ""include""}","[""leading to reduced prediction accuracy and potential harm to patients due to the generative adversarial network (GAN)hallucination phenomenon"", ""It reduced hallucinations and improved accuracy in geometry"", ""GAN-Hallucination (Cohen et al 2018), can mislead physicists and potentially lead to improper treatment""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2023 - Mitigating misalignment in MRI-to-CT synthesis for improved synthetic CT generation an iterative refinement and knowledg - PMID 37976548.pdf,
2026-08-07T06:24:12.085662+00:00,36539169,10.1016/j.neuroimage.2022.119824,2023,On the performance of multi-compartment relaxometry for myelin water imaging (MCR-MWI) - test-retest repeatability and inter-protocol reproducibility.,NeuroImage,exclude,0.9,fulltext_screening_round2,,wrong_intervention_or_index: Investigates test-retest repeatability/reproducibility of a classical multi-compartment relaxometry (non-AI/ML) quantitative MRI technique for myelin water imaging; no deep-learning reconstruction or hallucination/omission fidelity evaluation.,,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""we optimized the variable flip angle (VFA) acquisition scheme using numerical simulations"", ""the test-retest repeatability of myelin water fraction (MWF) measurements of MCR-MWI is evaluated""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2023 - On the performance of multi-compartment relaxometry for myelin water imaging (MCR-MWI) - test-retest repeatability and i - PMID 36539169.pdf,
2026-08-07T06:24:12.085662+00:00,37010491,10.1002/mrm.29642,2023,Pushing the limits of low-cost ultra-low-field MRI by dual-acquisition deep learning 3D superresolution.,Magnetic resonance in medicine,include,0.62,fulltext_screening_round2+Thu_adjudication,"on_topic_recon_safety_eval: Resolves the outcome_unclear flag toward include: this deep-learning super-resolution operates on brain MRI where heavy generative inference (0.055T to synthetic 1.5 mm) makes hallucination the central risk, and its evaluation goes beyond routine metrics - restored fine anatomical detail is verified through intrasubject reproducibility, cross-contrast consistency, and independent 3T confirmation, and the model is applied to elderly subjects and patients with brain lesions, probing preservation of true pathology. This constitutes a usable fidelity-evaluation baseline for AI/ML brain MRI reconstruction.",,,,FALSE,"{""Dat Mai_fulltext_round2"": ""flagged"", ""Thu_adjudicator"": ""include""}","[""Fine anatomical details were restored with intrasubject reproducibility, intercontrast consistency, and confirmed by 3T MRI."", ""we also applied this strategy to ULF MRI of elderly subjects and patients with brain lesions"", ""restore fine structural details while suppressing noise and artifacts""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2023 - Pushing the limits of low-cost ultra-low-field MRI by dual-acquisition deep learning 3D superresolution. - PMID 37010491.pdf,
2026-08-07T06:24:12.085662+00:00,36403778,10.1016/j.jneumeth.2022.109746,2023,"Robust high spatio-temporal line-scanning fMRI in humans at 7T using multi-echo readouts, denoising and prospective motion correction.",Journal of neuroscience methods,exclude,0.9,fulltext_screening_round2,,"wrong_intervention_or_index: Develops multi-echo readout, NORDIC PCA-based denoising, and motion correction for line-scanning fMRI acquisition; these are classical/statistical signal-processing techniques, not AI/ML-based reconstruction, and no hallucination/omission fidelity evaluation is performed.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""we implemented an adaptation of NOise reduction with DIstribution Corrected principal component analysis (NORDIC) thermal noise removal for line-scanning fMRI data"", ""multi-echo readout and NORDIC denoising together, significantly improve data quality""]","C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2023 - Robust high spatio-temporal line-scanning fMRI in humans at 7T using multi-echo readouts, denoising and prospective moti - PMID 36403778.pdf",
2026-08-07T06:24:12.085662+00:00,36961093,10.1002/mrm.29638,2023,Understanding aliasing effects and their removal in SPEN MRI: A k-space perspective.,Magnetic resonance in medicine,exclude,0.85,fulltext_screening_round2,,"wrong_intervention_or_index: Presents an analytical k-space/deconvolution model to characterize and remove aliasing artifacts in SPEN MRI reconstruction; this is a classical/analytical (non-AI/ML) reconstruction method, not a deep-learning fidelity/safety evaluation contribution.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""SPEN's quadratic phase modulation can be described in k-space by a convolution matrix"", ""This k-space model allows us to pose SPEN's reconstruction as a deconvolution process from which aliasing and edge ghost artifacts can be quantified""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2023 - Understanding aliasing effects and their removal in SPEN MRI A k-space perspective. - PMID 36961093.pdf,
2026-08-07T06:24:12.085662+00:00,37307382,10.1002/jcu.23509,2023,Validation of an automatic software in assessing fetal brain volume from three dimensional ultrasonographic volumes: Comparison with manual analysis.,Journal of clinical ultrasound : JCU,exclude,0.9,fulltext_screening_round2,,"wrong_intervention_or_index: Validates automatic 3D ultrasound software against manual VOCAL analysis for fetal brain volume measurement; imaging modality is ultrasound, not MRI, and there is no AI/ML MRI reconstruction fidelity evaluation.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""FBV measurements were obtained using an automatic software (Smart ICV™) and manually by Virtual Organ Computer-aided AnaLysis (VOCAL™)"", ""Validation of an automatic software in assessing fetal brain volume from three dimensional ultrasonographic volumes""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2023 - Validation of an automatic software in assessing fetal brain volume from three dimensional ultrasonographic volumes Comp - PMID 37307382.pdf,
2026-08-07T06:24:12.085662+00:00,38043105,10.1002/mp.16850,2024,A novel loss function to reproduce texture features for deep learning-based MRI-to-CT synthesis.,Medical physics,include,0.55,fulltext_screening_round2,"on_topic_recon_safety_eval: Proposes a GLCM-based loss function for deep-learning MRI-to-CT synthesis and quantitatively evaluates improved texture-feature fidelity (concordance correlation coefficient) versus baseline, validated in part on a public brain-tumor (glioblastoma) MRI/CT dataset, constituting a fidelity-evaluation methodological contribution.",,,,TRUE,"{""Dat Mai_fulltext_round2"": ""include""}","[""We proposed a gray-level co-occurrence matrix (GLCM)-based loss function to improve the reproducibility of texture features"", ""CCC values of the GLCM features in GTVnx were significantly improved from 0.78 ± 0.12 to 0.82 ± 0.11"", ""we also used Burdenko's Glioblastoma Progression Dataset to test the validity of the loss function""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2024 - A novel loss function to reproduce texture features for deep learning-based MRI-to-CT synthesis. - PMID 38043105.pdf,
2026-08-07T06:24:12.085662+00:00,39293708,10.1016/j.jstrokecerebrovasdis.2024.108014,2024,Advancements in opportunistic intracranial aneurysm screening: The impact of a deep learning algorithm on radiologists' analysis of T2-weighted cranial MRI.,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,exclude,0.9,fulltext_screening_round2,,"wrong_intervention_or_index: Evaluates a deep-learning detection algorithm as a 'second reader' for identifying intracranial aneurysms on standard T2-weighted MRI to improve radiologist sensitivity; this is a diagnostic-assist/detection tool operating on already-reconstructed images, not an MRI reconstruction fidelity/safety evaluation method.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""we assess a Deep Learning Algorithm (DLA) developed to assist radiologists in identifying and reporting UIAs on T2WI"", ""the models' assistance improved the sensitivity of the eight participants by an average of 36.19""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2024 - Advancements in opportunistic intracranial aneurysm screening The impact of a deep learning algorithm on radiologists' a - PMID 39293708.pdf,
2026-08-07T06:24:12.085662+00:00,10354073,10.1109/trpms.2023.3341903,2024,CT Image Denoising and Deblurring With Deep Learning: Current Status and Perspectives,IEEE Transactions on Radiation and Plasma Medical Sciences,exclude,0.85,fulltext_screening_round2,,out_of_scope: Review article on deep-learning methods for CT (not MRI) image denoising and deblurring; wrong imaging modality and a survey without original reconstruction-fidelity-evaluation methodology for brain MRI.,,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""This article reviews the deep learning methods for computed tomography image denoising and deblurring"", ""Computed tomography (CT) is the first technique for generating 2-D or 3-D images of internal structures of human bodies non invasively""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2024 - CT Image Denoising and Deblurring With Deep Learning Current Status and Perspectives - IEEEXPLORE 10354073.pdf,
